gender,age,married,number_of_dependents,latitude,longitude,number_of_referrals,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,paperless_billing,total_refunds,total_extra_data_charges,total_long_distance_charges,satisfaction_score,churn,cltv,corr_total_charges,contract_one_year,contract_two_year,payment_method_credit_card,payment_method_mailed_check,offer_offer_b,offer_offer_c,offer_offer_d,offer_offer_e,offer_nan,internet_type_dsl,internet_type_fiber_optic,internet_type_nan,streaming_music_or_movies
1,33,1,0,37.792489,-122.244314,8,1,1,28,1,0,0,0,0,1,1,0.0,0.0,0.19044162129461586,3,0,2576,82.65,0,0,0,0,0,0,0,1,0,0,1,0,1
1,61,1,1,37.80707,-122.297401,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3760587978460195,3,0,5011,1374.2,0,1,1,0,0,0,0,0,1,0,0,1,0
1,37,0,0,37.834341,-122.26437,0,1,1,14,0,1,1,0,1,1,1,0.0,0.0,0.43816425481685134,4,0,5617,1115.4416666666666,0,1,0,0,0,0,0,0,1,0,1,0,1
1,55,1,3,37.808731,-122.238708,7,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6329519450800916,4,0,2049,218.5,0,0,1,0,0,0,0,0,1,0,0,1,0
1,40,0,0,37.809014,-122.269739,0,0,0,27,0,1,0,1,0,1,0,0.0,0.0,0.0,5,0,2555,251.1875,0,0,0,0,0,0,0,0,1,1,0,0,0
1,60,0,0,37.84551,-122.235181,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08558102345415779,5,0,4193,1125.6,0,1,0,0,0,0,0,0,1,0,0,1,0
0,37,0,0,37.787186,-122.14633,0,1,1,21,1,1,0,0,0,0,0,0.0,0.025990227674394427,0.5173146896766816,4,0,3509,769.52,0,0,1,0,0,0,0,0,1,0,1,0,0
1,62,0,0,37.750553,-122.197175,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2556339468302657,3,0,5878,978.0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,45,0,0,37.866009,-122.286228,0,1,0,22,1,1,0,1,1,1,0,0.0,0.0,0.15549789166396366,3,0,5574,231.225,1,0,1,0,0,0,0,0,1,0,0,0,1
0,54,1,1,37.863843,-122.275684,9,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3670933583539977,4,0,2631,746.05,0,1,1,0,0,0,0,0,1,0,0,1,0
1,49,0,0,37.871416,-122.246597,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2728168089297439,4,0,5753,304.6,1,0,1,0,0,0,0,0,1,0,0,1,0
0,51,0,0,37.858898,-122.240512,0,0,0,22,0,1,0,0,1,1,1,0.0,0.0,0.0,3,0,2875,366.2833333333333,0,0,0,0,0,0,0,0,1,0,0,0,1
0,25,1,0,37.897753,-122.279391,2,1,1,27,0,1,1,1,1,1,0,0.0,0.0,0.08649904439281751,4,0,4546,624.1357142857142,1,0,0,0,0,0,0,0,1,0,0,0,0
0,62,1,3,37.878554,-122.26609,9,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4786240786240785,5,0,4836,20.35,0,1,1,0,0,0,0,0,1,0,0,1,0
1,24,1,1,37.872902,-122.303708,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.2759015455065827,4,0,4843,262.05,0,1,0,0,0,0,0,0,1,0,0,1,0
1,55,0,1,37.963995,-122.288296,0,1,0,18,0,1,0,0,1,1,1,0.0,0.0,0.21830604982206409,3,0,4671,878.125,0,0,0,0,0,0,0,0,1,0,1,0,1
1,54,0,0,37.980269,-122.342635,0,1,0,16,0,1,0,0,0,1,0,0.0,0.0,0.049555189456342665,4,0,3969,37.9375,0,0,0,0,0,0,0,0,1,0,1,0,0
1,47,1,1,38.018065,-122.546024,9,1,0,19,1,1,1,1,1,1,0,0.0,0.0,0.21582701572244833,3,0,4004,1147.5857142857144,0,1,0,0,0,0,0,0,1,0,1,0,1
1,29,0,0,37.946617,-122.563571,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7007857057392414,5,0,4278,1253.65,0,1,0,0,0,0,0,0,1,0,0,1,0
0,23,0,0,37.885629,-122.46858,0,1,1,42,0,1,0,0,1,0,1,0.0,0.10856780964444043,0.37369040079616395,5,0,2370,138.1625,0,0,0,0,0,0,0,0,1,0,1,0,0
1,44,1,0,38.343282,-122.9755,4,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5317374517374518,3,0,2964,1036.0,0,1,1,0,0,0,0,0,1,0,0,1,0
1,42,0,0,38.377165,-123.037957,0,1,1,23,1,0,1,1,1,1,1,0.0,0.0,0.17450006210408647,3,0,5903,575.0714285714286,0,1,0,0,0,0,0,0,1,0,1,0,1
1,23,0,2,37.943087,-122.72379,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2686342093925032,4,0,4279,928.4,1,0,1,0,0,0,0,0,1,0,0,1,0
0,37,0,0,37.924014,-122.511694,0,0,0,13,0,0,0,0,0,1,1,0.0,0.0,0.0,4,0,5318,12.45,0,0,1,0,0,0,0,0,1,0,0,0,0
0,38,1,0,38.24458,-122.956268,8,1,1,23,1,1,1,1,1,1,0,0.0,0.0,0.13226255158580727,3,0,4493,813.26875,0,1,1,0,0,0,0,0,1,0,0,0,1
0,64,1,3,37.971751,-122.611873,5,1,0,21,1,1,1,0,0,1,0,0.0,0.0,0.04152867834878445,4,0,6072,933.0500000000001,1,0,0,0,0,0,0,0,1,0,1,0,0
1,45,1,1,38.010092,-122.689442,2,0,0,19,0,0,0,1,0,1,1,0.0,0.0,0.0,4,0,4960,226.25,0,0,0,0,0,0,1,0,0,1,0,0,0
1,31,0,3,38.099323,-122.945723,0,0,0,29,0,0,1,1,1,1,0,0.0,0.0,0.0,4,0,3884,547.925,1,0,0,0,0,0,0,0,1,1,0,0,1
1,35,1,3,38.021772,-122.691744,9,1,0,0,0,0,0,0,0,0,1,0.0,0.0,3.0882168925964546,4,0,5471,239.75,1,0,1,0,0,0,1,0,0,0,0,1,0
1,58,1,3,38.129308,-122.834815,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.29041950578770215,5,0,5865,304.525,0,1,1,0,0,0,0,0,1,0,0,1,0
0,20,1,2,37.901371,-122.572024,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1450237659963437,5,0,2360,683.75,0,0,0,0,0,0,0,0,1,0,0,1,0
0,23,0,0,38.112166,-122.634384,0,1,0,42,0,0,1,0,1,0,1,0.0,0.027663063881918238,0.5225118062004782,3,0,4084,1686.9666666666665,1,0,1,0,0,0,0,0,1,0,1,0,1
0,20,0,0,38.067204,-122.524004,0,1,0,73,1,0,0,0,0,1,1,0.0,0.0,0.12968114701476569,3,0,5125,58.4125,0,0,0,0,0,0,0,0,1,0,1,0,0
1,23,0,0,38.325599,-122.642352,0,1,0,71,0,0,1,1,0,1,0,0.0,0.0,0.4607994510207583,4,0,5232,58.29,0,0,0,0,0,0,0,0,1,1,0,0,0
1,21,0,0,38.237018,-122.77872,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6927727437477347,3,0,2507,689.75,0,1,1,0,0,0,0,0,1,0,0,1,0
0,51,0,0,38.235021,-122.557332,0,1,1,12,0,1,1,0,1,1,1,0.0,0.0,0.0773798216857134,3,0,4176,543.9833333333333,1,0,0,0,0,0,0,0,1,1,0,0,1
0,52,1,1,38.060264,-122.830646,0,0,0,20,1,0,1,1,1,1,0,0.0,0.0,0.0,4,0,3607,398.64,1,0,1,0,0,0,0,0,1,1,0,0,1
0,59,1,1,37.99272,-122.575026,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8377210216110019,3,0,5417,254.5,0,0,1,0,0,0,1,0,0,0,0,1,0
0,46,0,0,38.00474,-122.663717,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9479361426722281,5,0,4277,347.65,0,0,1,0,0,0,1,0,0,0,0,1,0
0,58,0,3,37.921137,-122.657562,0,1,0,28,0,0,0,0,0,1,0,0.0,0.0,0.8667897279982626,5,0,4418,613.9666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0
0,42,0,0,38.240769,-122.901041,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.5932787591555364,5,0,2783,232.1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,38,1,3,38.339996,-122.935056,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5912264442384925,4,0,4873,404.625,0,1,0,0,0,0,0,0,1,0,0,1,0
1,25,0,0,37.449537,-121.994813,0,1,0,41,1,1,0,1,0,1,1,0.0,0.0,0.1275828595201775,4,0,3094,60.09166666666667,0,0,1,0,0,0,0,0,1,0,1,0,1
0,41,0,0,37.106902,-122.100006,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.14579945799458,5,0,4208,129.15,1,0,1,0,0,0,0,0,1,0,0,1,0
0,43,1,0,36.977025,-121.952864,1,1,0,25,1,1,1,1,1,1,0,0.0,0.0,0.06067003684345815,3,0,4135,833.6428571428571,1,0,0,0,0,0,0,0,1,0,1,0,1
0,33,0,0,36.936228,-121.785559,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5875912408759125,3,0,5252,109.6,0,0,1,0,0,0,0,0,1,0,0,1,0
0,43,0,1,37.222842,-121.988727,0,1,1,23,0,0,0,0,0,1,1,0.0,0.0,0.3511310190369541,3,0,3280,223.25,0,0,0,0,0,0,1,0,0,0,1,0,0
0,60,1,2,37.233034,-121.947427,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.8285414755602147,3,0,4623,763.1,1,0,1,0,0,0,0,0,1,0,0,1,0
0,64,0,0,37.160194,-121.945611,0,1,0,8,0,0,1,0,0,0,1,0.0,0.012797542871768621,0.5572306117225493,5,0,5850,260.46666666666664,0,0,1,0,0,0,0,0,1,0,1,0,1
1,56,1,0,37.441931,-121.878502,1,1,1,4,1,0,0,0,0,1,1,0.0,0.0,0.20632862288722637,3,0,2731,180.45,0,0,0,0,0,0,1,0,0,1,0,0,1
0,52,1,1,36.863303,-121.781632,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.06656830923576275,5,0,3260,1016.7,0,1,1,0,0,0,0,0,1,0,0,1,0
1,49,1,0,37.051166,-122.056194,1,1,1,28,1,0,1,1,1,1,0,0.0,0.0,0.15548526578785762,4,0,5404,849.092857142857,0,0,0,0,0,0,0,0,1,0,1,0,0
1,22,0,0,36.525703,-120.952122,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.23968081247733045,3,0,3705,275.7,0,0,1,0,0,0,1,0,0,0,0,1,0
0,20,1,2,36.810568,-121.503022,1,1,0,69,1,1,0,1,1,1,0,0.0,0.0,0.42344831997952953,3,0,5468,521.0749999999999,0,1,0,0,0,0,0,0,1,1,0,0,1
0,31,0,3,37.084697,-121.606417,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,1.2311545110498527,4,0,4797,535.075,0,1,0,0,0,0,0,0,1,0,0,1,0
0,27,0,0,37.348129,-121.98469,0,1,0,58,0,0,0,0,0,1,1,0.0,0.0,0.6622209165687427,5,0,2629,113.46666666666665,0,0,0,0,0,0,0,0,1,0,0,0,1
0,56,0,0,37.393554,-121.965114,0,1,1,7,1,1,1,1,0,1,1,0.0,0.0,0.5710690360997395,3,0,5395,537.4,1,0,1,0,0,0,0,0,1,0,0,0,0
1,62,0,0,36.993451,-122.098858,0,1,0,8,0,0,0,1,1,1,1,0.0,0.0,0.808004024881083,3,0,5831,273.3,0,0,1,0,0,0,1,0,0,0,0,0,0
1,54,1,0,36.974575,-121.991149,1,1,0,6,0,0,0,0,0,1,1,0.0,0.0,0.27294500862234145,5,0,3880,173.96666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0
0,37,0,0,37.007882,-122.065975,0,0,0,19,1,1,0,1,0,1,1,0.0,0.0,0.0,3,0,3424,326.08000000000004,1,0,0,0,0,0,0,0,1,1,0,0,0
0,53,0,1,37.070177,-122.010077,0,1,1,19,0,0,0,0,0,0,1,0.0,0.11851617745822304,0.3356694188756765,5,0,4196,421.8833333333334,0,0,1,0,0,0,0,0,1,1,0,0,0
0,38,1,3,37.023669,-121.946461,1,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9295704295704297,3,0,5261,1401.4,0,1,1,0,0,0,0,0,1,0,0,1,0
1,25,0,0,37.34667,-121.910019,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.011261171797418,4,0,5537,755.25,0,1,1,0,0,0,0,0,1,0,0,1,0
1,47,0,0,37.343827,-121.883119,0,0,0,14,1,0,1,0,0,1,0,0.0,0.0,0.0,4,0,3463,66.2,1,0,1,0,0,0,0,0,1,1,0,0,0
1,63,1,2,37.350284,-121.852855,1,1,0,19,0,1,1,1,1,1,0,0.0,0.0,0.2070631233624695,4,0,5918,756.9833333333332,1,0,1,0,0,0,0,0,1,1,0,0,1
1,27,1,3,37.311088,-121.961786,1,1,1,41,0,0,1,1,1,1,1,0.0,0.0,0.4040392673050451,4,0,4151,829.3583333333332,0,1,0,0,0,0,0,0,1,1,0,0,1
1,22,1,3,37.255479,-121.889838,4,1,1,59,1,0,1,0,1,0,1,0.0,0.0013258642977891212,0.07952003712420033,3,0,4331,1508.45,0,1,0,0,0,0,0,0,1,0,1,0,1
0,27,1,1,37.233226,-121.78809,6,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8661492537313433,5,0,2333,251.25,0,0,1,0,0,0,1,0,0,0,0,1,0
0,50,1,1,37.186141,-121.843554,6,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.7713694766530869,4,0,5038,797.75,1,0,1,0,0,0,0,0,1,0,0,1,0
0,54,0,0,37.32886,-121.834567,0,1,0,5,0,1,0,1,0,1,0,0.0,0.0,0.5462767121289476,3,0,4883,137.10999999999999,1,0,1,0,0,0,1,0,0,1,0,0,1
0,55,1,2,37.238758,-121.828375,0,1,0,19,1,1,1,0,0,1,0,0.0,0.0,0.3229782401073798,3,0,6354,645.6833333333333,1,0,0,0,1,0,0,0,0,1,0,0,0
0,21,1,0,37.257063,-121.923037,3,1,1,51,1,1,1,1,1,1,0,0.0,0.0,0.3839800330847143,3,0,6193,861.425,0,1,1,0,1,0,0,0,0,0,1,0,1
0,20,1,0,37.294926,-121.894763,8,1,1,53,1,1,1,1,1,1,1,0.0,0.0,0.5308778816136019,3,0,4712,614.61875,1,0,0,0,1,0,0,0,0,1,0,0,1
0,29,1,0,37.327069,-121.916819,8,1,1,59,0,1,0,0,0,0,0,0.0,0.08011653313911143,0.22068463219227968,3,0,5701,343.25,0,0,0,0,0,0,0,0,1,0,0,0,0
1,55,0,0,37.316146,-121.936285,0,1,0,13,1,0,0,0,0,1,1,0.0,0.0,0.7672690763052209,3,0,2978,12.45,0,0,1,0,0,0,0,0,1,0,0,0,0
1,50,1,0,37.387027,-121.897775,3,1,1,6,0,0,0,0,1,1,1,0.0,0.0,0.0626814911706998,5,0,3057,860.0625,0,0,0,0,0,0,0,0,1,0,1,0,1
1,37,1,0,37.371862,-121.860349,1,1,1,4,1,0,1,0,0,1,1,0.0,0.0,0.06768637471313318,4,0,5117,704.4499999999999,0,1,1,0,1,0,0,0,0,0,0,0,1
1,32,0,3,37.42765,-121.945416,0,0,0,58,0,1,0,0,1,1,1,0.0,0.0,0.0,4,0,2715,341.25,1,0,0,0,0,0,0,0,1,0,0,0,0
1,51,1,2,37.246064,-121.749494,2,1,0,29,1,1,1,0,1,1,1,0.0,0.0,0.21012099966074863,4,0,4751,1179.0666666666666,0,1,1,0,0,0,0,0,1,0,1,0,1
0,39,1,0,37.382909,-121.634151,8,1,1,17,1,1,1,1,0,0,1,0.0,0.014599072958867112,0.1158348844848352,4,0,6295,978.5357142857143,0,1,0,0,0,0,0,0,1,0,1,0,0
0,59,1,0,37.339533,-121.777179,4,0,0,6,0,0,1,1,0,1,1,0.0,0.0,0.0,4,0,6302,815.9,0,1,0,0,0,0,0,0,1,0,0,0,1
1,56,0,0,37.959706,-121.287669,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5909965279163508,3,0,4565,1252.85,0,1,1,0,1,0,0,0,0,0,0,1,0
1,20,0,0,37.954089,-121.329761,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.082457438934123,3,0,4925,67.55,0,0,1,0,0,0,0,1,0,0,0,1,0
1,22,1,3,37.965695,-121.260051,8,1,1,59,1,1,1,1,0,1,0,0.0,0.0,0.03418434782608696,3,0,4237,718.75,0,1,1,0,0,0,0,0,1,1,0,0,1
1,42,1,3,37.902422,-121.440029,6,1,1,23,1,0,0,0,1,1,1,0.0,0.0,0.4275205678335216,4,0,3503,309.95,1,0,0,0,0,0,0,0,1,1,0,0,1
0,42,1,1,38.002125,-121.324979,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.764292618265168,4,0,5187,905.275,0,1,0,0,0,0,0,0,1,0,0,1,0
0,41,1,0,38.049457,-121.21653,5,1,1,2,1,0,1,1,1,1,1,0.0,0.0,0.13828313033330902,4,0,5472,783.4857142857143,0,1,1,0,1,0,0,0,0,1,0,0,1
1,48,0,0,37.946282,-121.139499,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3449983045100034,5,0,5433,294.9,0,0,1,0,0,0,0,0,1,0,0,1,0
0,33,0,0,38.029729,-121.387999,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.2609230769230769,4,0,5685,48.75,1,0,0,0,0,0,0,1,0,0,0,1,0
1,44,0,0,38.32153,-120.236358,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3573934837092732,4,0,5916,19.95,0,0,1,0,0,0,0,1,0,0,0,1,0
1,32,0,0,38.208336,-120.339938,0,0,0,8,0,0,0,0,0,1,0,0.0,0.0,0.0,3,0,2675,238.4,0,0,1,0,0,0,0,0,1,1,0,0,0
0,47,0,0,38.183918,-120.898817,0,1,1,7,0,1,0,0,0,0,0,0.0,0.0983767830791933,0.4190850959173635,5,0,3527,25.4125,0,0,1,0,0,0,0,1,0,1,0,0,0
0,20,1,0,38.233879,-120.861666,3,1,0,48,0,1,0,0,0,1,1,0.0,0.0,0.1394526241322899,3,0,3652,282.7125,0,0,1,0,0,0,0,0,1,1,0,0,1
0,50,0,0,38.227285,-121.02789,0,1,1,20,0,0,0,0,0,1,0,0.0,0.0,0.38117347299879684,4,0,4294,883.0625,0,0,0,0,1,0,0,0,0,0,1,0,1
1,25,0,0,37.956963,-120.863055,0,1,1,51,0,0,0,0,0,1,0,0.0,0.0,0.04358566244349653,3,0,2847,392.675,0,0,1,0,0,0,0,0,1,0,1,0,0
1,41,0,0,37.873283,-121.292034,0,1,0,27,0,1,0,1,1,1,1,0.0,0.0,0.47298205202034743,4,0,3804,104.19000000000001,0,0,0,0,0,0,0,1,0,1,0,0,0
0,38,1,1,38.358464,-120.579304,3,1,0,19,1,1,1,1,1,1,1,0.0,0.0,0.29542833136004276,3,0,6419,1122.1285714285714,0,1,1,0,0,0,0,0,1,0,1,0,1
0,49,0,0,38.184914,-120.364085,0,1,1,3,0,1,1,1,1,0,1,0.0,0.016753224995811694,0.2866811861283297,4,0,4740,596.9,1,0,0,0,1,0,0,0,0,1,0,0,0
1,54,0,0,38.047746,-121.030499,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8454036881000068,5,0,5028,1447.9,0,1,0,0,0,0,0,0,1,0,0,1,0
1,60,0,0,38.166791,-121.14207,0,1,1,27,1,1,1,1,1,1,1,0.0,0.0,0.307386672750566,3,0,4886,1068.39375,0,1,0,0,0,0,0,0,1,0,1,0,1
0,64,0,0,38.123544,-121.159078,0,1,0,12,0,1,0,0,0,1,0,0.0,0.0,0.46240296764443223,3,0,4298,181.9625,1,0,1,0,0,0,0,0,1,0,0,0,0
1,58,0,0,38.128087,-121.4078,0,1,0,8,0,1,0,0,1,1,0,0.0,0.0,0.1825503355704698,4,0,2393,89.4,0,0,0,0,0,0,0,0,1,0,0,0,0
0,48,1,3,38.304194,-120.592431,6,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8635080012550989,4,0,5206,159.35,0,1,0,0,0,0,0,0,1,0,0,1,0
0,21,0,0,38.264262,-120.515133,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.567705180701442,3,0,4947,280.85,1,0,1,0,0,0,0,0,1,0,0,1,0
1,50,0,0,38.147852,-120.440124,0,1,1,16,1,0,0,1,0,0,0,0.0,0.004942950117395066,0.029130452691848253,3,0,5774,1213.85,1,0,0,0,1,0,0,0,0,0,1,0,1
0,54,1,1,38.196497,-120.61689,6,1,0,24,1,0,1,1,0,1,1,0.0,0.0,0.3281414631911677,3,0,6287,545.725,1,0,1,0,1,0,0,0,0,0,0,0,0
0,54,1,0,38.156971,-120.849231,9,1,1,21,1,1,1,0,1,1,0,0.0,0.0,0.3461016588511617,4,0,5648,872.8071428571428,1,0,0,0,1,0,0,0,0,0,1,0,1
0,50,1,0,38.192608,-120.957842,7,1,0,16,0,0,0,0,0,1,1,0.0,0.0,0.05550605844618674,4,0,3157,374.1333333333334,0,0,0,0,0,0,0,0,1,0,1,0,1
1,47,1,0,38.41935,-120.469545,1,0,0,26,1,0,0,0,0,1,1,0.0,0.0,0.0,3,0,6371,673.6333333333333,0,0,0,0,0,0,0,0,1,1,0,0,1
0,56,0,0,38.392686,-120.415951,0,1,0,16,1,1,1,1,0,1,1,0.0,0.0,0.4503444914305287,4,0,5040,542.2071428571428,0,1,1,0,0,0,0,0,1,1,0,0,0
0,61,0,0,37.321233,-120.656354,0,0,0,11,0,0,1,1,1,1,1,0.0,0.0,0.0,5,0,5990,894.7875,0,0,1,0,0,0,0,0,1,1,0,0,1
1,22,0,0,37.4695,-120.672724,0,0,0,48,0,0,0,0,0,0,1,0.0,0.20120724346076457,0.0,3,0,4033,49.7,0,0,1,0,0,0,0,0,1,1,0,0,0
1,25,1,1,37.394411,-120.127262,0,1,1,59,1,1,1,1,1,1,1,0.0,0.0,0.2210093078437848,4,0,5600,1021.9875,0,1,0,0,0,0,0,0,1,0,1,0,1
0,42,1,1,37.553469,-120.952825,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4285393384624026,3,0,3879,890.35,0,1,0,0,0,0,0,0,1,0,0,1,0
1,36,0,3,37.420273,-120.66527,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0926877470355731,3,0,3594,50.6,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,0,0,37.435664,-121.049056,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.13913793103448277,3,0,5949,58.0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,40,1,2,37.127386,-120.506422,9,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4367112199797645,5,0,6391,938.95,1,0,1,0,0,0,0,0,1,0,0,1,0
0,29,1,2,37.818543,-121.006907,2,0,0,51,1,1,1,1,1,1,0,0.0,0.0,0.0,3,0,5261,603.9916666666667,0,1,1,0,0,0,0,0,1,0,0,0,0
0,46,0,0,37.605926,-120.69955,0,1,1,7,1,1,0,1,0,1,1,0.0,0.0,0.20965726643220692,3,0,5059,653.9857142857143,0,1,1,0,0,0,0,0,0,0,0,0,0
0,50,0,0,37.394536,-120.890747,0,0,0,18,0,0,0,0,0,1,0,0.0,0.0,0.0,3,0,4467,12.925,1,0,1,0,0,0,0,0,1,1,0,0,0
1,40,0,0,37.479926,-120.230424,0,1,0,24,0,0,0,0,1,1,0,0.0,0.0,0.5271112658889082,4,0,2716,957.1666666666666,0,0,0,0,0,0,0,0,1,0,1,0,1
1,45,1,2,37.555631,-120.911653,9,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.516823422927079,5,0,4425,1270.55,0,1,0,0,0,0,0,0,1,0,0,1,0
0,40,1,1,37.666587,-120.411517,4,1,1,14,0,1,1,1,1,1,1,0.0,0.0,0.41109778316658996,4,0,6130,1101.6357142857144,0,1,0,0,0,0,0,0,0,0,1,0,1
1,55,0,0,38.109125,-120.078597,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5,5,0,4841,31.2,0,0,0,0,0,0,0,0,1,0,0,1,0
0,44,0,3,37.830267,-121.201018,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.621437908496732,3,0,4486,38.25,1,0,0,0,0,0,0,0,1,0,0,1,0
0,29,0,0,37.750822,-121.238423,0,1,1,59,1,0,1,1,1,1,1,0.0,0.0,0.4806308055314955,3,0,4844,478.3,1,0,1,0,0,0,0,0,1,1,0,0,1
1,48,0,0,37.526791,-119.99437,0,1,0,23,1,0,0,0,0,1,0,0.0,0.0,0.021907796101949022,4,0,2463,133.4,0,0,1,0,0,0,0,0,1,0,1,0,0
0,30,1,0,37.581496,-119.972762,1,1,1,52,0,1,0,0,0,1,1,0.0,0.0,0.5318546396841066,5,0,3624,324.15999999999997,0,0,0,0,0,0,0,0,1,0,1,0,1
1,57,1,1,37.621458,-121.012295,3,1,0,20,1,0,1,0,0,1,0,0.0,0.0,0.4345330174997583,4,0,3291,827.4399999999999,0,0,0,0,0,0,0,0,1,0,1,0,1
0,49,0,0,37.716186,-121.025836,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14690721649484537,3,0,5566,19.4,0,0,1,0,0,0,0,0,1,0,0,1,0
1,29,1,3,37.410236,-121.320337,6,1,0,69,1,1,0,0,0,1,1,0.0,0.0,0.3878499264183078,3,0,2722,604.77,1,0,0,0,0,0,0,0,1,0,1,0,1
1,62,1,3,37.521708,-120.426843,3,1,1,58,0,0,1,0,1,1,1,0.0,0.0,0.33757760740865356,5,0,5641,1248.27,1,0,0,0,0,0,0,0,1,0,1,0,1
1,64,1,2,37.982716,-120.343732,1,1,1,19,1,1,1,1,1,1,0,0.0,0.0,0.31706645542848794,4,0,4641,812.66875,0,1,1,0,0,0,0,0,0,1,0,0,1
1,25,1,1,37.990574,-120.261821,1,0,0,69,0,0,1,1,1,0,1,0.0,0.0043157395019636615,0.0,5,0,3423,772.3666666666667,1,0,0,0,0,0,0,0,1,1,0,0,1
1,40,0,0,37.316807,-120.855753,0,1,1,3,0,0,1,0,0,1,1,0.0,0.0,0.12093584500905008,4,0,5590,447.51000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0
1,27,1,0,37.680968,-121.446049,0,1,1,51,1,0,1,0,1,1,1,0.0,0.0,0.2225068338653872,3,0,4363,871.8833333333333,1,0,0,0,0,0,0,0,1,0,1,0,1
1,30,1,3,37.474396,-120.875917,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.13873111782477343,4,0,3899,165.5,0,1,1,0,0,0,0,1,0,0,0,1,0
1,61,0,0,37.529656,-120.854357,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.153305439330544,3,0,4204,358.5,0,0,1,0,0,0,0,0,1,0,0,1,0
1,21,1,1,38.107441,-120.230625,1,1,1,59,1,1,1,1,1,1,1,0.0,0.0,0.29497044550938034,4,0,4403,826.8625,0,1,1,0,0,0,0,0,0,0,0,0,1
0,29,0,2,37.421299,-120.599587,0,1,1,27,0,1,1,0,1,1,1,0.0021245477638365024,0.0,0.11998306519898393,3,0,2810,216.51666666666665,1,0,1,0,0,0,1,0,0,0,1,0,1
0,50,1,2,33.141265,-116.967221,1,1,1,29,0,1,0,1,0,1,1,0.008195834932151952,0.0,0.18905361565563195,4,0,5958,955.5666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0
1,27,0,0,38.488431,-122.752839,0,1,1,73,1,1,1,0,1,1,1,0.0031167782525317093,0.0,0.053021565790801736,3,0,5798,1061.5357142857142,0,1,1,0,0,0,0,0,0,0,1,0,1
